823|Espia|-16.91|-389.694|CC|Andurien Commonality, Region 3
826|Esztergom|-237.219|-96.946|FWL|Marik Commonwealth
882|Fletcher|-67.732|-209.973|FWL|Federation of Oriente
885|Florarda|32.033|-256.932|CC|Sian Commonality, Region 5
888|Flychenia|-181.916|-100.888|A|
913|Gabenstad|-343.633|404.217|I|
952|Gibson|-245.811|-215.127|FWL|Principality of Gibson
971|Gniezno|-127.55|-22.018|A|
980|Gorfynt|-233.62|488.928|A|
982|Gorki|-15.376|-163.488|A|
991|Gran|-296.27|-171.177|A|
1006|Grobin|-98.678|-68.207|FWL|Stewart Confederation
1024|Gwynedd|-276.407|459.462|I|
1073|Heart Fjord|-135.27|-203.398|A|
1076|Hechnar|-16.84|-26.076|A|
1089|Hell's Paradise|-293.756|-65.872|FWL|
1095|Herbania|-276.337|393.051|I|
1120|Hódmezovásárhely|-193.279|-142.506|FWL|Marik Commonwealth
1136|Hornir's Keep|-258.372|-33.63|A|
1178|Ildlandet|-241.134|-320.682|FWL|
1180|Illium|-207.376|439.225|A|
1210|Iron Land|-88.314|445.546|I|
1219|Itica|-64.064|-373.084|FWL|Duchy of Andurien
1224|Izmir|-340.859|-268.167|FWL|Rim Commonality
1236|Herakleion|-200.944|-91.199|CS|
1239|Jászberény|-105.574|-142.411|FWL|Federation of Oriente
1261|Jorvikland|-210.488|307.656|LC|Protectorate of Donegal, Coventry Province
1270|Jungar Qi|15.543|-281.895|CC|Sian Commonality, Region 6
1284|Kalmar|-67.584|-302.283|FWL|Duchy of Andurien
1298|Karlstejn|-52.468|-290.763|FWL|Duchy of Andurien
1304|Katla|-59.629|-341.019|FWL|Duchy of Andurien
1318|Keeling|-173.754|-217.409|FWL|Principality of Regulus
1346|Kievanur|-55.485|-152.459|A|
1388|Kola|-265.491|439.573|A|
1389|Köln|-150.073|-153.989|FWL|Principality of Regulus
1390|Kolobrzeg|-130.241|-45.581|A|
1394|Konopiste|-44.042|-285.558|A|
1401|Koskenkorva|-214.392|474.35|A|
1411|Kreller|-59.834|352.897|A|
1422|Kupang|-51.334|-273.649|A|
1509|Logres|-317.919|175.646|A|
1516|Lopez|-37.757|-330.395|FWL|Duchy of Andurien
1534|Lukla|-53.623|-225.554|FWL|Federation of Oriente
1550|Machapuchre|-321.002|420.347|I|
1580|Manaus|-152.611|-361.226|A|
1587|Mangor|-153.199|-370.687|FWL|
1597|Manx|-182.045|317.003|A|
1602|Marathon|-150.911|-278.781|FWL|
1628|Mattisskogen|-58.661|-361.366|FWL|Duchy of Andurien
1668|Melk|-386.21|-213.072|A|
1669|Melville|-303.627|405.768|I|
1737|Mohács|-267.779|-180.673|FWL|Principality of Gibson
1751|Montsegur|-253.087|383.132|LC|Protectorate of Donegal, Coventry Province
1770|Mumbai|25.302|-248.926|CC|Sian Commonality, Region 4
1782|Myrvoll|-17.664|-88.598|A|
1789|Naissus|-347.184|-162.059|FWL|
1794|Nam Dinh|-66.678|-251.434|FWL|Duchy of Andurien
1799|Naryn|-37.191|-361.153|CC|Andurien Commonality, Region 2
1813|New Ålborg|-112.262|447.541|A|
1824|New Dallas|-54.993|-25.456|A|
1844|New Praha|-104.535|-175.749|FWL|Federation of Oriente
1855|New Troy|-51.105|-259.908|CC|Sian Commonality, Region 2
1906|Nuelson Minor|-345.717|171.896|LC|Protectorate of Donegal, Alarion Province
1907|Nukus|-2.093|-320.6|A|
1945|Ordino|42.016|-362.735|CC|Sian Commonality, Region 9
1982|Paradise|-239.908|-126.401|FWL|Duchy of Graham-Marik
1985|Pardeau|-149.634|-5.173|LC|Federation of Skye, Rahneshire
1999|Pavia|-65.72|-112.027|FWL|Federation of Oriente
2004|Pec|-156.612|-224.803|A|
2005|Pell|16.092|-334.88|CC|Sian Commonality, Region 8
2014|Pernik|-83.626|-335.943|FWL|Duchy of Andurien
2040|Pliska|-48.314|-65.598|FWL|Marik Commonwealth
2057|Poulsbo|-375.354|-63.641|LC|Protectorate of Donegal, Alarion Province
2063|Pressby|-215.295|-14.879|LC|Protectorate of Donegal, Furillo Province
2078|Prydain|-269.754|247.101|LC|Protectorate of Donegal, Coventry Province
2108|Ragusa|-99.44|-193.798|FWL|Federation of Oriente
2113|Ramen|-28.01|-152.955|FWL|Duchy of Orloff
2142|Renren|-177.376|407.084|LC|Tamar Pact, Trellshire
2146|Revel|-400.913|-232.134|FWL|
2153|Ridderkerk|-46.273|351.246|DC|Rasalhague Military District, Radstadt Prefecture
2163|Rochers|-278.462|-15.978|A|
2177|Rosendal|-42.171|-341.9|CC|Andurien Commonality, Region 2
2199|Sabhal Mòr Ostaig|-253.54|237.28|LC|Protectorate of Donegal, Coventry Province
2214|Salardion|-37.917|-394.62|CC|Andurien Commonality, Region 2
2217|Salisberg|-315.421|454.769|A|
2235|Sappho|-59.807|-240.67|FWL|Federation of Oriente
2238|Sardis|-262.27|-164.012|FWL|
2241|Sarkel|-89.842|-97.993|FWL|Marik Commonwealth
2366|Snowdon|-343.952|476.788|A|
2383|Sparta|-219.536|-207.587|FWL|Principality of Regulus
2386|Spirit|-222.808|-117.546|A|
2390|St. Gall|-74.86|-87.658|FWL|Marik Commonwealth
2402|Starshine|-373.714|-37.188|LC|Protectorate of Donegal, Alarion Province
2412|Stettin|-341.976|-294.981|FWL|Rim Commonality
2436|Sumy|37.988|-289.225|CC|Sian Commonality, Region 6
2445|Svalstad|-298.045|433.058|A|
2460|Szepes|-232.294|-63.077|A|
2461|Szombathely|-182.307|-84.029|A|
2514|Tengil|-65.304|-311.897|FWL|Duchy of Andurien
2534|Thirty Weight|-246.437|-152.841|A|
2605|Turov|-317.217|-221.731|FWL|
2610|Tylarzka|-294.391|-16.812|A|
2620|Ullieri|-31.407|-306.171|CC|Andurien Commonality, Region 1
2660|Vantaa|-72.637|351.506|LC|Tamar Pact, Trellshire
2662|Vargtass|-236.652|467.498|I|
2663|Várri|-266.421|480.201|A|
2683|Vicksland|-263.03|-116.427|A|
2695|Viribium|-53.623|-389.078|FWL|Duchy of Andurien
2707|Vulture's Nest|-241.637|416.975|A|
2723|Warrumbungle|-194.159|195.28|A|
2760|Windhoek|-349.225|442.365|I|
2783|Wypoute|-335.572|369.17|LC|Protectorate of Donegal, Coventry Province
2800|Ylemelke|-234.23|451.71|A|
2814|Zanbasa|-316.661|458.801|I|
2820|Zara|-140.855|-219.597|FWL|
2828|Zebrenaski|-287.409|-99.771|FWL|
2833|Zempoatlepetl|-212.183|-139.054|FWL|Marik Commonwealth
2834|Zertarum|-135.536|460.178|I|
2848|Zuhbehr|-351.883|-38.226|LC|Protectorate of Donegal, Alarion Province
2863|Hardisey's Haven|-414.627|-91.682|U|
3148|Alamagordo|-68.808|-370.654|U|
107|Altoona|-256.607|-6.274|A|
1179|Ilion|-285.299|-28.826|A|
1573|Malazan|-282.661|-43.906|FWL|
1114|Hindmarsh|-195.462|-271.724|FWL|Regulan Free States
2229|Santana|-198.832|258.445|LC|Protectorate of Donegal, Coventry Province
1000|Great X|-184.36|287.911|LC|Protectorate of Donegal, Coventry Province
2239|Sargasso|-216.871|268.268|LC|Protectorate of Donegal, Coventry Province
2815|Zanderij|-178.124|265.428|LC|Protectorate of Donegal, Coventry Province
166|Arc-Royal|-170.389|226.576|LC|Protectorate of Donegal, District of Donegal
338|Blackjack|-156.905|364.43|LC|Protectorate of Donegal, Coventry Province
421|Butler|-126.179|375.283|LC|Tamar Pact, Trellshire
972|Goat Path|-154.338|353.569|LC|Protectorate of Donegal, Coventry Province
1396|Kookens Pleasure Pit|-165.238|345.818|LC|Protectorate of Donegal, Coventry Province
1993|Pasig|-165.232|332.632|LC|Protectorate of Donegal, Coventry Province
2608|Twycross|-108.349|365.246|LC|Tamar Pact, Trellshire
2714|Waldorff|-131.829|358.739|LC|Tamar Pact, Trellshire
1983|Parakoila|-132.333|322.815|LC|Protectorate of Donegal, Coventry Province
111|Alyina|-134.91|340.912|LC|Tamar Pact, Trellshire
333|Bithinia|-18.878|-178.455|CC|Capella Commonality, Region 1
1197|Ingersoll|-5.179|-172.21|CC|Capella Commonality, Region 1
2075|Propus|-12.415|-183.807|CC|Capella Commonality, Region 1
352|Boardwalk|-13.703|-197.583|CC|Capella Commonality, Region 5
811|Eom|-18.038|-191.788|CC|Capella Commonality, Region 5
836|Exedor|-13.198|-207.89|CC|Capella Commonality, Region 5
1238|Jasmine|-31.03|-202.145|CC|Capella Commonality, Region 5
304|Bentley|-6.984|-233.761|CC|Sian Commonality, Region 1
446|Calpaca|-20.166|-214.831|CC|Sian Commonality, Region 1
2006|Pella|-30.504|-227.021|CC|Sian Commonality, Region 1
2324|Shuen Wan|-37.234|-219.291|CC|Sian Commonality, Region 1
261|Barras|20.917|-354.184|CC|Sian Commonality, Region 8
711|Dicon|20.144|-325.241|CC|Sian Commonality, Region 8
992|Grand Base|46.002|-298.878|CC|Sian Commonality, Region 8
1300|Kasdach|20.928|-313.054|CC|Sian Commonality, Region 8
2067|Primus|39.543|-320.091|CC|Sian Commonality, Region 8
2071|Prix|38.243|-328.313|CC|Sian Commonality, Region 8
626|Cronulla|-33.091|-251.008|CC|Sian Commonality, Region 2
903|Frondas|-17.846|-247.735|CC|Sian Commonality, Region 2
904|Fronde|-5.962|-251.599|CC|Sian Commonality, Region 2
979|Goodna|-28.45|-240.2|CC|Sian Commonality, Region 1
1177|Iknogoro|-50.158|-248.43|CC|Sian Commonality, Region 2
1420|Kujari|-25.863|-265.076|CC|Sian Commonality, Region 2
108|Altorra|-2.852|-263.495|CC|Sian Commonality, Region 3
493|Castrovia|13.692|-252.594|CC|Sian Commonality, Region 4
563|Claxton|15.497|-264.185|CC|Sian Commonality, Region 4
1220|Ito|7.478|-275.583|CC|Sian Commonality, Region 4
479|Carmen|28.43|-264.486|CC|Sian Commonality, Region 6
1140|Housekarle|33.337|-276.876|CC|Sian Commonality, Region 6
2278|Sendalor|43.684|-266.866|CC|Sian Commonality, Region 6
314|Betelgeuse|5.674|-306.903|CC|Sian Commonality, Region 7
1464|Latice|10.59|-293.726|CC|Sian Commonality, Region 7
2778|Wright|26.351|-290.847|CC|Sian Commonality, Region 7
1874|Niomede|-0.273|-349.524|CC|Andurien Commonality, Region 3
2068|Principia|-0.016|-357.85|CC|Andurien Commonality, Region 3
2072|Procyon|-5.043|-11.064|FWL|
1040|Hall|-13.961|-44.251|CC|Tikonov Commonality, Region 2
128|Andarmax|-3.375|-386.492|CC|Andurien Commonality, Region 3
447|Calseraigne|-8.281|-367.667|CC|Andurien Commonality, Region 3, Major Capital
2030|Pilpala|-23.534|-375.392|CC|Andurien Commonality, Region 3
2254|Sax|-1.561|-374.6|CC|Andurien Commonality, Region 3
744|Drozan|31.267|-369.942|CC|Sian Commonality, Region 9
1019|Gunthar|39.275|-383.124|CC|Sian Commonality, Region 9
1228|Jacomarle|12.911|-382.628|CC|Sian Commonality, Region 9
2601|Turin|21.186|-367.858|CC|Sian Commonality, Region 8
1426|Kurvasa|39.543|-351.609|CC|Sian Commonality, Region 9
156|Apollo|-129.641|432.458|LC|Tamar Pact, Trellshire
268|Basiliano|-36.966|341.425|DC|Rasalhague Military District, Radstadt Prefecture
303|Bensinger|-128.757|444.564|LC|Tamar Pact, Trellshire
310|Bessarabia|-25.605|276.803|LC|Tamar Pact, Tamar Domains
329|Biota|-44.735|271.632|LC|Tamar Pact, Tamar Domains
525|Chateau|-75.747|395.445|LC|Tamar Pact, Trellshire
578|Colmar|-66.184|299.293|LC|Tamar Pact, Tamar Domains
638|Cusset|-49.375|283.778|LC|Tamar Pact, Tamar Domains
683|Dell|-61.279|330.822|LC|Tamar Pact, Tamar Domains
693|Derf|-130.839|394.669|LC|Tamar Pact, Trellshire
833|Evciler|-95.137|356.673|LC|Tamar Pact, Trellshire
859|Feltre|-20.174|362.104|DC|Rasalhague Military District, Radstadt Prefecture
1063|Harvest|-62.052|375.286|DC|Rasalhague Military District, Radstadt Prefecture
1096|Here|-150.168|444.822|LC|Tamar Pact, Trellshire
1123|Hohenems|-18.361|348.402|DC|Rasalhague Military District, Radstadt Prefecture
1164|Hyperion|-19.402|277.063|LC|Tamar Pact, Tamar Domains
1167|Icar|-83.499|413.799|LC|Tamar Pact, Trellshire
1359|Kirchbach|-39.048|382.78|DC|Rasalhague Military District, Radstadt Prefecture
1441|Lackhove|-166.222|444.215|I|
1467|Laurent|-44.218|302.912|LC|Tamar Pact, Tamar Domains
1488|Liezen|-20.947|380.201|DC|Rasalhague Military District, Radstadt Prefecture
1523|Lovinac|-29.214|390.277|DC|Rasalhague Military District, Radstadt Prefecture
1561|Maestu|-35.361|288.914|LC|Tamar Pact, Tamar Domains
1633|Maxie's Planet|-96.434|389.507|LC|Tamar Pact, Trellshire
1759|Moritz|-32.316|319.45|LC|Tamar Pact, Tamar Domains
1767|Mozirje|-38.788|362.104|DC|Rasalhague Military District, Radstadt Prefecture
1819|New Caledonia|-59.198|405.533|DC|Rasalhague Military District, Radstadt Prefecture
1892|Norn|-54.816|395.97|DC|Rasalhague Military District, Radstadt Prefecture
2016|Persistence|-106.256|406.305|LC|Tamar Pact, Trellshire
2036|Planting|-53.786|364.691|DC|Rasalhague Military District, Radstadt Prefecture
2168|Alsace|-17.32|393.381|DC|Rasalhague Military District, Radstadt Prefecture
2172|Romulus|-89.704|379.416|LC|Tamar Pact, Trellshire
2273|Seiduts|-81.943|361.586|LC|Tamar Pact, Trellshire
2288|Sevren|-44.468|313.247|LC|Tamar Pact, Tamar Domains
2353|Skokie|-41.634|322.555|LC|Tamar Pact, Tamar Domains
2404|Steelton|-105.763|422.332|LC|Tamar Pact, Trellshire
2446|Svarstaad|-62.052|338.584|LC|Tamar Pact, Tamar Domains
2528|The Edge|-33.606|407.079|DC|Rasalhague Military District, Radstadt Prefecture
2562|Toland|-115.773|431.382|LC|Tamar Pact, Trellshire
2577|Winfield|-111.711|405.264|LC|Tamar Pact, Trellshire
2578|Trell|-113.976|386.942|LC|Tamar Pact, Trellshire, Minor Capital
2700|Volders|-24.041|291.788|LC|Tamar Pact, Tamar Domains
2706|Vulcan|-66.708|320.486|LC|Tamar Pact, Tamar Domains
2737|Weingarten|-19.402|300.325|LC|Tamar Pact, Tamar Domains
2843|Zoetermeer|-78.079|330.566|LC|Tamar Pact, Tamar Domains
150|Anywhere|-167.214|436.029|LC|Tamar Pact, Trellshire
301|Benfled|-72.905|260.773|LC|Tamar Pact, Tamar Domains
728|Domain|-32.828|248.12|LC|Tamar Pact, Tamar Domains
816|Erewhon|-185.854|445.857|I|
1436|La Grave|-51.189|247.068|LC|Tamar Pact, Tamar Domains
1749|Montmarault|-59.198|263.094|LC|Tamar Pact, Tamar Domains
1949|Orkney|-48.602|234.925|LC|Tamar Pact, Orkney Shire, Minor Capital
2015|Perrot|-30.648|269.788|LC|Tamar Pact, Tamar Domains
2124|Rastaban|-33.617|262.84|LC|Tamar Pact, Tamar Domains
2430|Suk|-29.214|256.116|LC|Tamar Pact, Tamar Domains
2753|Wheel|-30.512|264.911|LC|Tamar Pact, Tamar Domains
2776|Wotan|-142.138|408.366|LC|Tamar Pact, Trellshire
362|Bone-Norman|-185.36|424.923|LC|Tamar Pact, Trellshire
976|Golandrinas|-159.482|400.359|LC|Tamar Pact, Trellshire
2373|Somerset|-159.482|425.693|LC|Tamar Pact, Trellshire
258|Barcelona|-204.78|411.468|LC|Protectorate of Donegal, Coventry Province
311|Beta|-154.824|384.33|LC|Tamar Pact, Trellshire
337|Black Earth|-180.395|393.639|LC|Protectorate of Donegal, Coventry Province
1139|Hot Springs|-170.584|367.787|LC|Protectorate of Donegal, Coventry Province
1576|Malibu|-145.309|377.868|LC|Tamar Pact, Trellshire
1863|Newtown Square|-228.268|393.123|LC|Protectorate of Donegal, Coventry Province
630|Csesztreg|-69.286|391.313|LC|Tamar Pact, Trellshire
340|Blair Atholl|-98.763|271.115|LC|Tamar Pact, Tamar Domains
730|Dompaire|-74.717|300.067|LC|Tamar Pact, Tamar Domains
995|Graus|-100.617|297.223|LC|Tamar Pact, Tamar Domains
2428|Sudeten|-83.471|292.084|LC|Tamar Pact, Tamar Domains
2715|Wallacia|-38.274|-267.852|CC|Sian Commonality, Region 2
1971|Palladaine|-3.109|-287.978|CC|Sian Commonality, Region 3
2255|Scarborough|-15.527|-272.015|CC|Sian Commonality, Region 3
2747|Westerhand|-5.436|-276.084|CC|Sian Commonality, Region 3
2333|Sigma Mare|6.456|-314.937|CC|Sian Commonality, Region 7
2204|Sadurni|-15.002|-344.373|CC|Andurien Commonality, Region 3
2306|Shiba|0.242|-331.187|CC|Andurien Commonality, Region 3
195|Aspropirgos|-119.143|-380.552|FWL|
423|Butzfleth|-108.041|-373.809|FWL|
463|Cap Rouge|-123.612|-307.697|FWL|
574|Cole Harbour|-121.025|-292.438|FWL|
587|Conquista|-9.579|-307.101|CC|Andurien Commonality, Region 1
636|Cursa|-51.456|-348.632|FWL|Duchy of Andurien
695|Deschenes|-87.116|-297.592|FWL|Duchy of Andurien
781|El Giza|-68.861|-274.002|FWL|Duchy of Andurien
788|Eleusis|-166.519|-341.994|FWL|
839|Fagerholm|-81.951|-363.004|FWL|Duchy of Andurien
910|Furud|-25.337|-284.112|CC|Sian Commonality, Region 3
987|Gouderak|-116.865|-354.683|FWL|
993|Granera|-98.239|-330.395|FWL|Duchy of Andurien
1015|Guangzho|-109.825|-285.4|FWL|
1149|Hudeiba|-78.583|-285.4|FWL|Duchy of Andurien
1198|Ingonish|-88.157|-344.072|FWL|Duchy of Andurien
1287|Kanata|-96.154|-307.865|FWL|Duchy of Andurien
1485|Leyda|-71.092|-346.95|FWL|Duchy of Andurien
1536|Lurgatan|-20.166|-330.895|CC|Andurien Commonality, Region 3
1648|Meadowvale|-134.901|-322.172|FWL|
1765|Mosiro|-65.144|-280.742|FWL|Duchy of Andurien
2034|Piriapolis|-98.755|-358.351|FWL|
2194|Ryerson|-75.481|-321.579|FWL|Duchy of Andurien
2259|Scheuerheck|-147.886|-328.614|FWL|
2319|Shiro|-28.186|-292.636|CC|Andurien Commonality, Region 1
2355|Skvorec|-158.204|-307.697|FWL|
2627|Umka|-129.747|-361.421|FWL|
2643|Vakarel|-141.443|-351.905|FWL|
2688|Villanueva|-87.642|-348.532|FWL|Duchy of Andurien
2726|Watermael|-118.449|-336.048|FWL|
2784|Xanthe|-67.223|-330.691|FWL|Duchy of Andurien
2792|Yanchep|-133.424|-287.281|FWL|
2922|Siendou|-113.99|-291.702|A|
131|Andurien|-41.335|-315.245|FWL|Duchy of Andurien, Major Capital
259|Barlaston|-123.603|-266.57|FWL|
1317|Kearny|-127.169|-274.598|FWL|
1631|Mauripur|-167.214|-281.832|FWL|
2687|Vikindu|-128.955|-259.53|FWL|
2766|Wisconsin|-158.698|-296.795|FWL|
790|Elissa|-39.048|483.083|I|
2901|Ferris|-55.392|506.363|U|
1829|New Galicia|-364.78|-217.92|FWL|
21|Aconcagua|-275.03|-189.625|FWL|Principality of Gibson
45|Aitutaki|-164.636|-166.561|FWL|Principality of Regulus
54|Albert Falls|-259.83|-132.288|FWL|Duchy of Graham-Marik
101|Alterf|-203.986|-154.867|FWL|Marik Commonwealth
191|Ashburton|-263.453|-139.898|FWL|
220|Avior|-116.865|-163.191|FWL|Principality of Regulus
227|Aylmer|-390.827|-141.977|FWL|
378|Bowang|-315.093|-159.326|FWL|
433|Cajamarca|-243.235|-162.892|FWL|Marik Commonwealth
515|Chalouba|-277.927|-141.685|FWL|
568|Clipperton|-248.983|-204.524|FWL|Principality of Gibson
595|Corbeanca|-350.486|-235.839|FWL|
669|Dayr Khuna|-113.791|-196.495|FWL|Federation of Oriente
787|Elektrougli|-113.194|-184.105|FWL|Federation of Oriente
818|Eromanga|-283.873|-118.489|FWL|
821|Escobas|-216.878|-126.417|FWL|Marik Commonwealth
978|Gomeisa|-49.383|-127.009|FWL|Federation of Oriente
1058|Harmony|-141.639|-170.624|FWL|Principality of Regulus
1077|Hednesford|-365.924|-228.851|FWL|
1115|Hiratsuka|-258.499|-253.388|FWL|
1127|Holt|-49.375|-102.928|FWL|Marik Commonwealth
1129|Home|-278.619|-163.985|FWL|
1142|Howrah|-219.753|-279.253|FWL|Principality of Regulus
1165|Ibarra|-253.047|-182.023|FWL|Principality of Gibson
1205|Ionus|-183.568|-152.784|FWL|Marik Commonwealth
1209|Irian|-46.531|-56.396|FWL|
1212|Isabela|-270.887|-242.484|FWL|
1267|Jubka|-338.693|-210.466|FWL|
1281|Kakada|-290.316|-124.637|FWL|
1325|Kendall|-370.2|-200.855|FWL|
1427|Kutludugun|-331.448|-190.549|FWL|
1434|Kyrkbacken|3.417|-94.298|CC|Tikonov Commonality, Region 8
1477|Lengkong|-239.073|-259.035|FWL|Principality of Regulus
1494|Ling|-43.954|-121.068|FWL|Federation of Oriente
1525|Loyalty|-226.682|-144.558|FWL|Duchy of Graham-Marik
1553|Mackenzie|-275.547|-207.893|FWL|
1589|Manihiki|-207.356|-168.048|FWL|Marik Commonwealth
1890|Norfolk|-221.827|-179.941|FWL|Marik Commonwealth
1978|Panjang|-297.757|-181.724|FWL|
2059|Prato|-335.322|-225.432|FWL|
2294|Sharqah|-220.744|-292.137|FWL|Principality of Regulus
2418|Stotzing|-348.505|-201.446|FWL|
2504|Tchamba|-300.928|-147.627|FWL|
2542|Tiber|-123.801|-147.432|FWL|Principality of Regulus
2585|Trinidad|-226.98|-172.21|FWL|Marik Commonwealth
2649|Valil'yevskiy|-329.572|-178.153|FWL|
2770|Wolof|-298.848|-156.645|FWL|
508|Cerillos|-369.902|-81.213|FWL|
921|Galisteo|-355.928|-71.907|FWL|
50|Al Jubaylah|-183.766|-281.832|FWL|
512|Chagos|-263.651|-226.229|FWL|Principality of Regulus
540|Chilung|-123.603|-247.142|FWL|
838|Fadiffolu|-243.532|-242.779|FWL|Principality of Regulus
867|Fieferana|-172.962|-268.848|FWL|Regulan Free States
2331|Sierra|-411.234|-111.752|FWL|
2488|Tapachula|-260.579|-212.549|FWL|
2756|Wilkes|-212.21|-273.508|FWL|Principality of Regulus
969|Glevakha|-206.769|-303.733|FWL|
3175|Cielo|-270.133|-176.621|U|
1771|Mundrabilla|-247.892|-108.382|FWL|Duchy of Graham-Marik
2564|Tongatapu|-171.248|-141.356|FWL|Marik Commonwealth
211|Augustine|-43.697|-76.821|FWL|Marik Commonwealth
306|Berenson|-13.703|-71.133|CC|Tikonov Commonality, Region 5
309|Bernardo|-21.207|-94.595|FWL|
1046|Hamilton|-35.677|-81.311|FWL|Marik Commonwealth
2469|Talitha|-34.132|-34.688|FWL|
2654|Van Diemen|-32.831|-41.666|FWL|
2724|Wasat|-19.908|-54.593|CC|Tikonov Commonality, Region 5
3|Abadan|-70.319|-95.949|FWL|Marik Commonwealth
134|Angell|-98.231|-84.059|FWL|Marik Commonwealth
188|Asellus Australis|-100.013|-113.832|FWL|Marik Commonwealth
189|Asellus Borealis|-100.609|-118.192|FWL|Marik Commonwealth
218|Avellaneda|-57.652|-82.243|FWL|Marik Commonwealth
1918|Oceana|-96.423|-108.084|FWL|Marik Commonwealth
29|Adhafera|-105.278|-51.227|FWL|Stewart Confederation
172|Ariel|-115.773|-98.529|FWL|Marik Commonwealth
284|Bedeque|-124.593|-77.338|FWL|Stewart Confederation
1090|Helm|-133.614|-58.208|FWL|Stewart Confederation
1449|Lancaster|-115.774|-88.191|FWL|Marik Commonwealth
1680|Merak|-119.439|-62.342|FWL|Stewart Confederation
2483|Tania Borealis|-106.755|-52.519|FWL|Stewart Confederation
1609|Marik|-79.621|-75.28|FWL|Marik Commonwealth, Major Capital
23|Acubens|-52.221|-50.716|FWL|
88|Alphard|-65.403|-52.005|FWL|
368|Bordon|-63.082|-33.391|LC|Federation of Skye, Rahneshire
586|Connaught|-54.292|-40.367|FWL|
715|Dieudonné|-75.224|-25.895|LC|Federation of Skye, Rahneshire
1694|Miaplacidus|-62.556|-56.92|FWL|
1802|Nathan|-67.217|-49.158|LC|Federation of Skye, Rahneshire
2137|Remulac|-73.163|-39.335|LC|Federation of Skye, Rahneshire
2250|Savannah|-79.626|-46.572|LC|Federation of Skye, Rahneshire
72|Alhena|-82.471|-14.518|FWL|
443|Callison|-62.556|-15.044|LC|Federation of Skye, Isle of Skye
534|Chertan|-74.708|-15.558|FWL|
748|Dubhe|-70.576|-16.073|FWL|
1283|Kalidasa|-105.763|-23.051|LC|Federation of Skye, Rahneshire
1604|Marcus|-58.94|-15.558|LC|Federation of Skye, Isle of Skye
2162|Rochelle|-113.791|-15.815|LC|Federation of Skye, Rahneshire
11|Abramkovo|-330.86|-28.739|LC|Protectorate of Donegal, Alarion Province
86|Alorton|-353.648|-85.871|FWL|
497|Cavanaugh|-307.125|-52.558|FWL|
583|Conakry|-316.194|-131.667|FWL|
635|Curaumilla|-330.364|-119.181|FWL|
649|Dalcour|-384.879|-99.555|FWL|
771|Edmondson|-338.693|-102.927|FWL|
812|Epsilon|-316.183|-59.498|FWL|
1005|Griffith|-333.734|-76.56|FWL|
1048|Hammer|-369.912|-142.769|FWL|Abbey District
1070|Hazeldean|-409.263|-165.467|FWL|
1155|Huntington|-395.483|-186.677|FWL|
